"PROPNUM","P_DATE","OIL","GAS","WATER","DAYSON"
"B4KKSI8FY6","1997-02-28 00:00:00",25,16047,412,
"B4KKSI8FY6","1997-03-31 00:00:00",26,15480,398,
"B4KKSI8FY6","1997-04-30 00:00:00",28,17705,455,
"B4KKSI8FY6","1997-05-31 00:00:00",53,16763,430,
"B4KKSI8FY6","1997-06-30 00:00:00",1,14541,373,
"B4KKSI8FY6","1997-07-31 00:00:00",19,16380,421,
"B4KKSI8FY6","1997-08-31 00:00:00",28,15987,411,
"B4KKSI8FY6","1997-09-30 00:00:00",20,14120,363,
"B4KKSI8FY6","1997-10-31 00:00:00",25,15144,614,
"B4KKSI8FY6","1997-11-30 00:00:00",28,15364,623,
"B4KKSI8FY6","1997-12-31 00:00:00",22,14679,596,
"B4KKSI8FY6","1998-01-31 00:00:00",26,14842,602,
"B4KKSI8FY6","1998-02-28 00:00:00",32,12626,512,
"B4KKSI8FY6","1998-03-31 00:00:00",24,14589,592,
"B4KKSI8FY6","1998-04-30 00:00:00",14,12604,147,
"B4KKSI8FY6","1998-05-31 00:00:00",25,13111,153,
"B4KKSI8FY6","1998-06-30 00:00:00",7,13894,162,
"B4KKSI8FY6","1998-07-31 00:00:00",1,12093,141,
"B4KKSI8FY6","1998-08-31 00:00:00",8,13098,153,
"B4KKSI8FY6","1998-09-30 00:00:00",4,11949,139,
"B4KKSI8FY6","1998-10-31 00:00:00",5,11990,140,
"B4KKSI8FY6","1998-11-30 00:00:00",0,9455,0,
"B4KKSI8FY6","1998-12-31 00:00:00",0,10906,0,
"B4KKSI8FY6","1999-01-31 00:00:00",0,11274,0,
"B4KKSI8FY6","1999-02-28 00:00:00",18,10650,0,
"B4KKSI8FY6","1999-03-31 00:00:00",18,10266,0,
"B4KKSI8FY6","1999-04-30 00:00:00",5,9483,0,
"B4KKSI8FY6","1999-05-31 00:00:00",0,9940,142,
"B4KKSI8FY6","1999-06-30 00:00:00",0,9320,133,
"B4KKSI8FY6","1999-07-31 00:00:00",38,9430,135,
"B4KKSI8FY6","1999-08-31 00:00:00",5,8757,125,
"B4KKSI8FY6","1999-09-30 00:00:00",14,9279,133,
"B4KKSI8FY6","1999-10-31 00:00:00",15,7510,0,
"B4KKSI8FY6","1999-11-30 00:00:00",10,9199,0,
"B4KKSI8FY6","1999-12-31 00:00:00",18,8143,0,
"B4KKSI8FY6","2000-01-31 00:00:00",10,7236,0,
"B4KKSI8FY6","2000-02-29 00:00:00",0,4333,0,
"B4KKSI8FY6","2000-03-31 00:00:00",0,4684,0,
"B4KKSI8FY6","2000-04-30 00:00:00",0,4354,0,
"B4KKSI8FY6","2000-05-31 00:00:00",10,7998,0,
"B4KKSI8FY6","2000-06-30 00:00:00",15,9542,0,
"B4KKSI8FY6","2000-07-31 00:00:00",5,8048,0,
"B4KKSI8FY6","2000-08-31 00:00:00",0,8017,0,
"B4KKSI8FY6","2000-09-30 00:00:00",2,8769,0,
"B4KKSI8FY6","2000-10-31 00:00:00",0,7606,0,
"B4KKSI8FY6","2000-11-30 00:00:00",68,8547,180,
"B4KKSI8FY6","2000-12-31 00:00:00",0,7016,148,
"B4KKSI8FY6","2001-01-31 00:00:00",0,6988,147,
"B4KKSI8FY6","2001-02-28 00:00:00",37,5477,115,
"B4KKSI8FY6","2001-03-31 00:00:00",2,6410,135,
"B4KKSI8FY6","2001-04-30 00:00:00",0,6459,136,
"B4KKSI8FY6","2001-05-31 00:00:00",1,5368,130,
"B4KKSI8FY6","2001-06-30 00:00:00",0,5584,135,
"B4KKSI8FY6","2001-07-31 00:00:00",8,5012,121,
"B4KKSI8FY6","2001-08-31 00:00:00",45,5201,126,
"B4KKSI8FY6","2001-09-30 00:00:00",0,5162,125,
"B4KKSI8FY6","2001-10-31 00:00:00",0,4624,100,
"B4KKSI8FY6","2001-11-30 00:00:00",0,4724,102,
"B4KKSI8FY6","2001-12-31 00:00:00",0,5032,108,
"B4KKSI8FY6","2002-01-31 00:00:00",0,2483,54,
"B4KKSI8FY6","2002-02-28 00:00:00",0,4569,98,
"B4KKSI8FY6","2002-03-31 00:00:00",0,4582,99,
"B4KKSI8FY6","2002-04-30 00:00:00",0,3890,0,
"B4KKSI8FY6","2002-05-31 00:00:00",0,4579,0,
"B4KKSI8FY6","2002-06-30 00:00:00",0,4456,0,
"B4KKSI8FY6","2002-07-31 00:00:00",10,4458,0,
"B4KKSI8FY6","2002-08-31 00:00:00",21,4047,0,
"B4KKSI8FY6","2002-09-30 00:00:00",0,3309,0,
"B4KKSI8FY6","2002-10-31 00:00:00",0,4007,0,
"B4KKSI8FY6","2002-11-30 00:00:00",0,3745,0,
"B4KKSI8FY6","2002-12-31 00:00:00",0,4304,0,
"B4KKSI8FY6","2003-01-31 00:00:00",,4673,,
"B4KKSI8FY6","2003-02-28 00:00:00",,3795,,
"B4KKSI8FY6","2003-03-31 00:00:00",,3481,,
"B4KKSI8FY6","2003-04-30 00:00:00",,3638,,
"B4KKSJQCOL","1993-01-31 00:00:00",,0,0,
"B4KKSJQCOL","1993-02-28 00:00:00",,0,0,
"B4KKSJQCOL","1993-03-31 00:00:00",,0,0,
"B4KKSJQCOL","1993-04-30 00:00:00",,6522,0,
"B4KKSJQCOL","1993-05-31 00:00:00",,59606,0,
"B4KKSJQCOL","1993-06-30 00:00:00",,67083,0,
"B4KKSJQCOL","1993-07-31 00:00:00",,68190,0,
"B4KKSJQCOL","1993-08-31 00:00:00",,63352,0,
"B4KKSJQCOL","1993-09-30 00:00:00",,65465,0,
"B4KKSJQCOL","1993-10-31 00:00:00",,69360,837,
"B4KKSJQCOL","1993-11-30 00:00:00",,63849,771,
"B4KKSJQCOL","1993-12-31 00:00:00",,60192,727,
"B4KKSJQCOL","1994-01-31 00:00:00",2,63076,761,
"B4KKSJQCOL","1994-02-28 00:00:00",0,58631,708,
"B4KKSJQCOL","1994-03-31 00:00:00",3,57623,696,
"B4KKSJQCOL","1994-04-30 00:00:00",2,54826,1232,
"B4KKSJQCOL","1994-05-31 00:00:00",0,51722,1163,
"B4KKSJQCOL","1994-06-30 00:00:00",0,45168,1015,
"B4KKSJQCOL","1994-07-31 00:00:00",0,48732,1095,
"B4KKSJQCOL","1994-08-31 00:00:00",24,46511,1046,
"B4KKSJQCOL","1994-09-30 00:00:00",93,43818,985,
"B4KKSJQCOL","1994-10-31 00:00:00",68,44045,990,
"B4KKSJQCOL","1994-11-30 00:00:00",73,42424,954,
"B4KKSJQCOL","1994-12-31 00:00:00",54,40180,903,
"B4KKSJQCOL","1995-01-31 00:00:00",45,40645,914,
"B4KKSJQCOL","1995-02-28 00:00:00",37,33781,759,
"B4KKSJQCOL","1995-03-31 00:00:00",43,34975,786,
"B4KKSJQCOL","1995-04-30 00:00:00",63,35479,606,
"B4KKSJQCOL","1995-05-31 00:00:00",57,35407,605,
"B4KKSJQCOL","1995-06-30 00:00:00",47,29544,505,
"B4KKSJQCOL","1995-07-31 00:00:00",48,29633,506,
"B4KKSJQCOL","1995-08-31 00:00:00",45,27020,462,
"B4KKSJQCOL","1995-09-30 00:00:00",47,24088,411,
"B4KKSJQCOL","1995-10-31 00:00:00",42,28376,185,
"B4KKSJQCOL","1995-11-30 00:00:00",28,16420,107,
"B4KKSJQCOL","1995-12-31 00:00:00",35,22421,146,
"B4KKSJQCOL","1996-01-31 00:00:00",42,21626,141,
"B4KKSJQCOL","1996-02-29 00:00:00",39,23216,152,
"B4KKSJQCOL","1996-03-31 00:00:00",25,18591,121,
"B4KKSJQCOL","1996-04-30 00:00:00",35,16188,106,
"B4KKSJQCOL","1996-05-31 00:00:00",29,18125,118,
"B4KKSJQCOL","1996-06-30 00:00:00",40,18885,340,
"B4KKSJQCOL","1996-07-31 00:00:00",23,14369,259,
"B4KKSJQCOL","1996-08-31 00:00:00",30,17776,320,
"B4KKSJQCOL","1996-09-30 00:00:00",15,11585,209,
"B4KKSJQCOL","1996-10-31 00:00:00",26,14537,262,
"B4KKSJQCOL","1996-11-30 00:00:00",40,28847,942,
"B4KKSJQCOL","1996-12-31 00:00:00",62,38372,1253,
"B4KKSJQCOL","1997-01-31 00:00:00",65,34348,1122,
"B4KKSJQCOL","1997-02-28 00:00:00",38,26621,869,
"B4KKSJQCOL","1997-03-31 00:00:00",53,33966,1109,
"B4KKSJQCOL","1997-04-30 00:00:00",48,29233,955,
"B4KKSJQCOL","1997-05-31 00:00:00",39,28706,938,
"B4KKSJQCOL","1997-06-30 00:00:00",39,29900,487,
"B4KKSJQCOL","1997-07-31 00:00:00",35,28384,463,
"B4KKSJQCOL","1997-08-31 00:00:00",29,26793,437,
"B4KKSJQCOL","1997-09-30 00:00:00",26,24029,392,
"B4KKSJQCOL","1997-10-31 00:00:00",44,23481,383,
"B4KKSJQCOL","1997-11-30 00:00:00",28,22173,361,
"B4KKSJQCOL","1997-12-31 00:00:00",17,21236,518,
"B4KKSJQCOL","1998-01-31 00:00:00",37,22485,548,
"B4KKSJQCOL","1998-02-28 00:00:00",36,20675,504,
"B4KKSJQCOL","1998-03-31 00:00:00",32,20723,505,
"B4KKSJQCOL","1998-04-30 00:00:00",30,18937,462,
"B4KKSJQCOL","1998-05-31 00:00:00",28,21611,290,
"B4KKSJQCOL","1998-06-30 00:00:00",32,20132,270,
"B4KKSJQCOL","1998-07-31 00:00:00",25,20047,269,
"B4KKSJQCOL","1998-08-31 00:00:00",26,20356,273,
"B4KKSJQCOL","1998-09-30 00:00:00",27,18512,248,
"B4KKSJQCOL","1998-10-31 00:00:00",30,18606,249,
"B4KKSJQCOL","1998-11-30 00:00:00",25,17480,430,
"B4KKSJQCOL","1998-12-31 00:00:00",28,19364,476,
"B4KKSJQCOL","1999-01-31 00:00:00",24,18410,453,
"B4KKSJQCOL","1999-02-28 00:00:00",25,16284,400,
"B4KKSJQCOL","1999-03-31 00:00:00",30,17123,421,
"B4KKSJQCOL","1999-04-30 00:00:00",27,15477,381,
"B4KKSJQCOL","1999-05-31 00:00:00",23,16229,399,
"B4KKSJQCOL","1999-06-30 00:00:00",18,14892,346,
"B4KKSJQCOL","1999-07-31 00:00:00",24,16268,378,
"B4KKSJQCOL","1999-08-31 00:00:00",14,14080,328,
"B4KKSJQCOL","1999-09-30 00:00:00",21,15734,366,
"B4KKSJQCOL","1999-10-31 00:00:00",25,14631,340,
"B4KKSJQCOL","1999-11-30 00:00:00",16,11511,268,
"B4KKSJQCOL","1999-12-31 00:00:00",22,13252,308,
"B4KKSJQCOL","2000-01-31 00:00:00",23,14398,335,
"B4KKSJQCOL","2000-02-29 00:00:00",20,13794,321,
"B4KKSJQCOL","2000-03-31 00:00:00",24,14930,347,
"B4KKSJQCOL","2000-04-30 00:00:00",23,13634,367,
"B4KKSJQCOL","2000-05-31 00:00:00",23,14601,393,
"B4KKSJQCOL","2000-06-30 00:00:00",21,13075,352,
"B4KKSJQCOL","2000-07-31 00:00:00",27,13383,360,
"B4KKSJQCOL","2000-08-31 00:00:00",4,12946,349,
"B4KKSJQCOL","2000-09-30 00:00:00",23,13486,363,
"B4KKSJQCOL","2000-10-31 00:00:00",22,13331,359,
"B4KKSJQCOL","2000-11-30 00:00:00",25,13331,451,
"B4KKSJQCOL","2000-12-31 00:00:00",18,12145,411,
"B4KKSJQCOL","2001-01-31 00:00:00",20,12562,425,
"B4KKSJQCOL","2001-02-28 00:00:00",12,10345,350,
"B4KKSJQCOL","2001-03-31 00:00:00",19,12564,425,
"B4KKSJQCOL","2001-04-30 00:00:00",18,11989,406,
"B4KKSJQCOL","2001-05-31 00:00:00",8,11551,391,
"B4KKSJQCOL","2001-06-30 00:00:00",7,10267,123,
"B4KKSJQCOL","2001-07-31 00:00:00",17,9487,113,
"B4KKSJQCOL","2001-08-31 00:00:00",21,10295,123,
"B4KKSJQCOL","2001-09-30 00:00:00",7,10239,122,
"B4KKSJQCOL","2001-10-31 00:00:00",2,11766,141,
"B4KKSJQCOL","2001-11-30 00:00:00",3,3834,0,
"B4KKSJQCOL","2001-12-31 00:00:00",0,2083,0,
"B4KKSJQCOL","2002-01-31 00:00:00",27,9544,0,
"B4KKSJQCOL","2002-02-28 00:00:00",0,10447,0,
"B4KKSJQCOL","2002-03-31 00:00:00",0,8478,0,
"B4KKSJQCOL","2002-04-30 00:00:00",0,8728,176,
"B4KKSJQCOL","2002-05-31 00:00:00",0,7163,145,
"B4KKSJQCOL","2002-06-30 00:00:00",36,7478,151,
"B4KKSJQCOL","2002-07-31 00:00:00",0,14034,283,
"B4KKSJQCOL","2002-08-31 00:00:00",0,6986,141,
"B4KKSJQCOL","2002-09-30 00:00:00",0,3387,68,
"B4KKSJQCOL","2002-10-31 00:00:00",20,10962,0,
"B4KKSJQCOL","2002-11-30 00:00:00",57,11449,0,
"B4KKSJQCOL","2002-12-31 00:00:00",4,9035,0,
"B4KKSJQCOL","2003-01-31 00:00:00",31,9204,,
"B4KKSJQCOL","2003-02-28 00:00:00",22,10343,,
"B4KKSJQCOL","2003-03-31 00:00:00",9,10176,,
"B4KKSJQCOL","2003-04-30 00:00:00",0,9127,,
"B4KKSKGDZ3","1995-01-31 00:00:00",0,0,0,
"B4KKSKGDZ3","1995-02-28 00:00:00",69,5971,0,
"B4KKSKGDZ3","1995-03-31 00:00:00",1229,87974,0,
"B4KKSKGDZ3","1995-04-30 00:00:00",993,76417,0,
"B4KKSKGDZ3","1995-05-31 00:00:00",788,73961,0,
"B4KKSKGDZ3","1995-06-30 00:00:00",614,68063,0,
"B4KKSKGDZ3","1995-07-31 00:00:00",500,69964,1224,
"B4KKSKGDZ3","1995-08-31 00:00:00",392,58950,1032,
"B4KKSKGDZ3","1995-09-30 00:00:00",327,54852,960,
"B4KKSKGDZ3","1995-10-31 00:00:00",320,57196,1484,
"B4KKSKGDZ3","1995-11-30 00:00:00",268,47612,1236,
"B4KKSKGDZ3","1995-12-31 00:00:00",220,43353,1125,
"B4KKSKGDZ3","1996-01-31 00:00:00",159,36393,944,
"B4KKSKGDZ3","1996-02-29 00:00:00",132,36057,936,
"B4KKSKGDZ3","1996-03-31 00:00:00",152,34613,898,
"B4KKSKGDZ3","1996-04-30 00:00:00",117,32024,468,
"B4KKSKGDZ3","1996-05-31 00:00:00",92,29465,430,
"B4KKSKGDZ3","1996-06-30 00:00:00",79,27451,401,
"B4KKSKGDZ3","1996-07-31 00:00:00",67,26223,383,
"B4KKSKGDZ3","1996-08-31 00:00:00",56,22576,330,
"B4KKSKGDZ3","1996-09-30 00:00:00",58,23181,339,
"B4KKSKGDZ3","1996-10-31 00:00:00",40,21439,521,
"B4KKSKGDZ3","1996-11-30 00:00:00",71,23679,575,
"B4KKSKGDZ3","1996-12-31 00:00:00",59,23651,575,
"B4KKSKGDZ3","1997-01-31 00:00:00",24,19706,479,
"B4KKSKGDZ3","1997-02-28 00:00:00",43,24695,600,
"B4KKSKGDZ3","1997-03-31 00:00:00",87,30981,753,
"B4KKSKGDZ3","1997-04-30 00:00:00",72,33030,803,
"B4KKSKGDZ3","1997-05-31 00:00:00",72,33422,812,
"B4KKSKGDZ3","1997-06-30 00:00:00",73,29304,712,
"B4KKSKGDZ3","1997-07-31 00:00:00",49,28231,686,
"B4KKSKGDZ3","1997-08-31 00:00:00",60,29082,707,
"B4KKSKGDZ3","1997-09-30 00:00:00",47,25394,617,
"B4KKSKGDZ3","1997-10-31 00:00:00",41,27458,659,
"B4KKSKGDZ3","1997-11-30 00:00:00",32,25514,613,
"B4KKSKGDZ3","1997-12-31 00:00:00",38,23443,563,
"B4KKSKGDZ3","1998-01-31 00:00:00",44,22991,552,
"B4KKSKGDZ3","1998-02-28 00:00:00",30,20501,492,
"B4KKSKGDZ3","1998-03-31 00:00:00",47,21934,527,
"B4KKSKGDZ3","1998-04-30 00:00:00",21,19970,479,
"B4KKSKGDZ3","1998-05-31 00:00:00",25,19872,597,
"B4KKSKGDZ3","1998-06-30 00:00:00",25,20099,604,
"B4KKSKGDZ3","1998-07-31 00:00:00",25,18108,544,
"B4KKSKGDZ3","1998-08-31 00:00:00",19,20830,626,
"B4KKSKGDZ3","1998-09-30 00:00:00",22,19523,586,
"B4KKSKGDZ3","1998-10-31 00:00:00",22,19131,575,
"B4KKSKGDZ3","1998-11-30 00:00:00",18,17507,291,
"B4KKSKGDZ3","1998-12-31 00:00:00",22,17471,290,
"B4KKSKGDZ3","1999-01-31 00:00:00",23,17717,294,
"B4KKSKGDZ3","1999-02-28 00:00:00",16,17243,286,
"B4KKSKGDZ3","1999-03-31 00:00:00",17,17514,291,
"B4KKSKGDZ3","1999-04-30 00:00:00",13,17166,285,
"B4KKSKGDZ3","1999-05-31 00:00:00",20,17568,447,
"B4KKSKGDZ3","1999-06-30 00:00:00",22,16238,413,
"B4KKSKGDZ3","1999-07-31 00:00:00",15,16849,428,
"B4KKSKGDZ3","1999-08-31 00:00:00",45,13141,334,
"B4KKSKGDZ3","1999-09-30 00:00:00",4,15461,393,
"B4KKSKGDZ3","1999-10-31 00:00:00",0,12486,317,
"B4KKSKGDZ3","1999-11-30 00:00:00",37,13902,353,
"B4KKSKGDZ3","1999-12-31 00:00:00",87,15507,274,
"B4KKSKGDZ3","2000-01-31 00:00:00",168,14385,255,
"B4KKSKGDZ3","2000-02-29 00:00:00",60,12791,226,
"B4KKSKGDZ3","2000-03-31 00:00:00",23,16146,286,
"B4KKSKGDZ3","2000-04-30 00:00:00",13,15128,408,
"B4KKSKGDZ3","2000-05-31 00:00:00",12,14962,404,
"B4KKSKGDZ3","2000-06-30 00:00:00",35,13923,376,
"B4KKSKGDZ3","2000-07-31 00:00:00",40,13294,359,
"B4KKSKGDZ3","2000-08-31 00:00:00",42,13534,365,
"B4KKSKGDZ3","2000-09-30 00:00:00",13,12917,349,
"B4KKSKGDZ3","2000-10-31 00:00:00",12,11905,910,
"B4KKSKGDZ3","2000-11-30 00:00:00",16,12468,953,
"B4KKSKGDZ3","2000-12-31 00:00:00",29,12052,922,
"B4KKSKGDZ3","2001-01-31 00:00:00",25,10549,807,
"B4KKSKGDZ3","2001-02-28 00:00:00",20,8927,683,
"B4KKSKGDZ3","2001-03-31 00:00:00",23,10395,795,
"B4KKSKGDZ3","2001-04-30 00:00:00",16,9832,618,
"B4KKSKGDZ3","2001-05-31 00:00:00",18,9328,586,
"B4KKSKGDZ3","2001-06-30 00:00:00",17,8740,549,
"B4KKSKGDZ3","2001-07-31 00:00:00",13,9644,606,
"B4KKSKGDZ3","2001-08-31 00:00:00",11,9125,573,
"B4KKSKGDZ3","2001-09-30 00:00:00",10,7609,478,
"B4KKSKGDZ3","2001-10-31 00:00:00",7,7708,345,
"B4KKSKGDZ3","2001-11-30 00:00:00",8,6466,290,
"B4KKSKGDZ3","2001-12-31 00:00:00",5,5874,263,
"B4KKSKGDZ3","2002-01-31 00:00:00",8,5727,256,
"B4KKSKGDZ3","2002-02-28 00:00:00",12,7892,353,
"B4KKSKGDZ3","2002-03-31 00:00:00",7,5762,258,
"B4KKSKGDZ3","2002-04-30 00:00:00",0,5653,253,
"B4KKSKGDZ3","2002-05-31 00:00:00",0,5236,0,
"B4KKSKGDZ3","2002-06-30 00:00:00",0,4777,0,
"B4KKSKGDZ3","2002-07-31 00:00:00",0,5965,0,
"B4KKSKGDZ3","2002-08-31 00:00:00",0,5713,0,
"B4KKSKGDZ3","2002-09-30 00:00:00",19,7811,0,
"B4KKSKGDZ3","2002-10-31 00:00:00",26,10861,1242,
"B4KKSKGDZ3","2002-11-30 00:00:00",30,9799,1121,
"B4KKSKGDZ3","2002-12-31 00:00:00",29,8926,1021,
"B4KKSKGDZ3","2003-01-31 00:00:00",24,8782,1004,
"B4KKSKGDZ3","2003-02-28 00:00:00",18,5801,663,
"B4KKSKGDZ3","2003-03-31 00:00:00",20,6955,795,
"B4KKSKGDZ3","2003-04-30 00:00:00",16,6314,722,
"B4KKSL4E10","1996-01-31 00:00:00",0,0,0,
"B4KKSL4E10","1996-02-29 00:00:00",0,0,0,
"B4KKSL4E10","1996-03-31 00:00:00",0,0,0,
"B4KKSL4E10","1996-04-30 00:00:00",0,0,0,
"B4KKSL4E10","1996-05-31 00:00:00",0,0,0,
"B4KKSL4E10","1996-06-30 00:00:00",0,0,0,
"B4KKSL4E10","1996-07-31 00:00:00",0,0,0,
"B4KKSL4E10","1996-08-31 00:00:00",0,0,0,
"B4KKSL4E10","1996-09-30 00:00:00",0,0,0,
"B4KKSL4E10","1996-10-31 00:00:00",235,99319,938,
"B4KKSL4E10","1996-11-30 00:00:00",154,100374,948,
"B4KKSL4E10","1996-12-31 00:00:00",114,94198,889,
"B4KKSL4E10","1997-01-31 00:00:00",93,90972,859,
"B4KKSL4E10","1997-02-28 00:00:00",52,79277,748,
"B4KKSL4E10","1997-03-31 00:00:00",69,78298,739,
"B4KKSL4E10","1997-04-30 00:00:00",46,73194,691,
"B4KKSL4E10","1997-05-31 00:00:00",46,65607,619,
"B4KKSL4E10","1997-06-30 00:00:00",38,56691,535,
"B4KKSL4E10","1997-07-31 00:00:00",49,51910,490,
"B4KKSL4E10","1997-08-31 00:00:00",37,51112,482,
"B4KKSL4E10","1997-09-30 00:00:00",35,47197,446,
"B4KKSL4E10","1997-10-31 00:00:00",40,47279,321,
"B4KKSL4E10","1997-11-30 00:00:00",35,42800,291,
"B4KKSL4E10","1997-12-31 00:00:00",40,43052,293,
"B4KKSL4E10","1998-01-31 00:00:00",34,41096,279,
"B4KKSL4E10","1998-02-28 00:00:00",39,35804,243,
"B4KKSL4E10","1998-03-31 00:00:00",38,37091,252,
"B4KKSL4E10","1998-04-30 00:00:00",28,40384,275,
"B4KKSL4E10","1998-05-31 00:00:00",29,38137,504,
"B4KKSL4E10","1998-06-30 00:00:00",35,36539,483,
"B4KKSL4E10","1998-07-31 00:00:00",0,35737,472,
"B4KKSL4E10","1998-08-31 00:00:00",37,34494,456,
"B4KKSL4E10","1998-09-30 00:00:00",23,32781,433,
"B4KKSL4E10","1998-10-31 00:00:00",27,32820,434,
"B4KKSL4E10","1998-11-30 00:00:00",21,31120,321,
"B4KKSL4E10","1998-12-31 00:00:00",32,30442,314,
"B4KKSL4E10","1999-01-31 00:00:00",22,30982,319,
"B4KKSL4E10","1999-02-28 00:00:00",23,27167,280,
"B4KKSL4E10","1999-03-31 00:00:00",26,27976,288,
"B4KKSL4E10","1999-04-30 00:00:00",20,26928,277,
"B4KKSL4E10","1999-05-31 00:00:00",27,27318,380,
"B4KKSL4E10","1999-06-30 00:00:00",20,26139,363,
"B4KKSL4E10","1999-07-31 00:00:00",18,27165,378,
"B4KKSL4E10","1999-08-31 00:00:00",24,26785,372,
"B4KKSL4E10","1999-09-30 00:00:00",35,24948,347,
"B4KKSL4E10","1999-10-31 00:00:00",15,24220,337,
"B4KKSL4E10","1999-11-30 00:00:00",23,22872,318,
"B4KKSL4E10","1999-12-31 00:00:00",10,23331,245,
"B4KKSL4E10","2000-01-31 00:00:00",16,27611,290,
"B4KKSL4E10","2000-02-29 00:00:00",34,20641,217,
"B4KKSL4E10","2000-03-31 00:00:00",25,22656,238,
"B4KKSL4E10","2000-04-30 00:00:00",0,20685,334,
"B4KKSL4E10","2000-05-31 00:00:00",0,20573,332,
"B4KKSL4E10","2000-06-30 00:00:00",0,19647,317,
"B4KKSL4E10","2000-07-31 00:00:00",0,27367,441,
"B4KKSL4E10","2000-08-31 00:00:00",0,18852,304,
"B4KKSL4E10","2000-09-30 00:00:00",15,17951,290,
"B4KKSL4E10","2000-10-31 00:00:00",14,8429,42,
"B4KKSL4E10","2000-11-30 00:00:00",14,8383,42,
"B4KKSL4E10","2000-12-31 00:00:00",15,17644,88,
"B4KKSL4E10","2001-01-31 00:00:00",17,17199,85,
"B4KKSL4E10","2001-02-28 00:00:00",11,14268,71,
"B4KKSL4E10","2001-03-31 00:00:00",11,15495,77,
"B4KKSL4E10","2001-04-30 00:00:00",13,14309,71,
"B4KKSL4E10","2001-05-31 00:00:00",8,18867,249,
"B4KKSL4E10","2001-06-30 00:00:00",7,16994,224,
"B4KKSL4E10","2001-07-31 00:00:00",8,13928,184,
"B4KKSL4E10","2001-08-31 00:00:00",9,14864,196,
"B4KKSL4E10","2001-09-30 00:00:00",8,13563,179,
"B4KKSL4E10","2001-10-31 00:00:00",15,13751,182,
"B4KKSL4E10","2001-11-30 00:00:00",6,12788,214,
"B4KKSL4E10","2001-12-31 00:00:00",8,12578,211,
"B4KKSL4E10","2002-01-31 00:00:00",13,11866,199,
"B4KKSL4E10","2002-02-28 00:00:00",3,10951,183,
"B4KKSL4E10","2002-03-31 00:00:00",16,13067,219,
"B4KKSL4E10","2002-04-30 00:00:00",30,13390,178,
"B4KKSL4E10","2002-05-31 00:00:00",0,12551,167,
"B4KKSL4E10","2002-06-30 00:00:00",0,12389,164,
"B4KKSL4E10","2002-07-31 00:00:00",5,12496,166,
"B4KKSL4E10","2002-08-31 00:00:00",13,12974,172,
"B4KKSL4E10","2002-09-30 00:00:00",20,12487,166,
"B4KKSL4E10","2002-10-31 00:00:00",33,13257,176,
"B4KKSL4E10","2002-11-30 00:00:00",27,12507,179,
"B4KKSL4E10","2002-12-31 00:00:00",96,13411,192,
"B4KKSL4E10","2003-01-31 00:00:00",123,13088,187,
"B4KKSL4E10","2003-02-28 00:00:00",67,11880,170,
"B4KKSL4E10","2003-03-31 00:00:00",54,12908,184,
"B4KKSL4E10","2003-04-30 00:00:00",73,12899,184,
"B4KKSLGBPI","1982-01-31 00:00:00",0,0,0,
"B4KKSLGBPI","1982-02-28 00:00:00",0,0,0,
"B4KKSLGBPI","1982-03-31 00:00:00",0,0,0,
"B4KKSLGBPI","1982-04-30 00:00:00",0,0,0,
"B4KKSLGBPI","1982-05-31 00:00:00",0,0,0,
"B4KKSLGBPI","1982-06-30 00:00:00",10,585,13,
"B4KKSLGBPI","1982-07-31 00:00:00",0,0,0,
"B4KKSLGBPI","1982-08-31 00:00:00",0,0,0,
"B4KKSLGBPI","1982-09-30 00:00:00",0,0,0,
"B4KKSLGBPI","1982-10-31 00:00:00",0,0,0,
"B4KKSLGBPI","1982-11-30 00:00:00",0,0,0,
"B4KKSLGBPI","1982-12-31 00:00:00",0,0,0,
"B4KKSLGBPI","1983-01-31 00:00:00",0,0,0,
"B4KKSLGBPI","1983-02-28 00:00:00",0,0,0,
"B4KKSLGBPI","1983-03-31 00:00:00",0,10805,243,
"B4KKSLGBPI","1983-04-30 00:00:00",0,0,0,
"B4KKSLGBPI","1983-05-31 00:00:00",0,0,0,
"B4KKSLGBPI","1983-06-30 00:00:00",0,0,0,
"B4KKSLGBPI","1983-07-31 00:00:00",43,8456,190,
"B4KKSLGBPI","1983-08-31 00:00:00",85,18783,63,
"B4KKSLGBPI","1983-09-30 00:00:00",110,24562,82,
"B4KKSLGBPI","1983-10-31 00:00:00",105,24657,82,
"B4KKSLGBPI","1983-11-30 00:00:00",0,2194,7,
"B4KKSLGBPI","1983-12-31 00:00:00",50,18255,46,
"B4KKSLGBPI","1984-01-31 00:00:00",69,22611,57,
"B4KKSLGBPI","1984-02-29 00:00:00",83,21696,55,
"B4KKSLGBPI","1984-03-31 00:00:00",93,24198,61,
"B4KKSLGBPI","1984-04-30 00:00:00",117,23489,59,
"B4KKSLGBPI","1984-05-31 00:00:00",2,1583,29,
"B4KKSLGBPI","1984-06-30 00:00:00",0,1343,24,
"B4KKSLGBPI","1984-07-31 00:00:00",12,1278,23,
"B4KKSLGBPI","1984-08-31 00:00:00",0,0,0,
"B4KKSLGBPI","1984-09-30 00:00:00",22,6916,126,
"B4KKSLGBPI","1984-10-31 00:00:00",36,7849,31,
"B4KKSLGBPI","1984-11-30 00:00:00",0,0,0,
"B4KKSLGBPI","1984-12-31 00:00:00",17,3048,12,
"B4KKSLGBPI","1985-01-31 00:00:00",55,17403,69,
